i,fr,sudut,p1,p2,galat,nyambung,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,st_gabung,br_gabung,terdeteksi,iou_inti,br_ref,st_ref,br_kor,st_kor
113,0.7597074422752885,2.0577203230569223,pbcseg_final_v1\MO_420359_ccrop_mask.png,pbcseg_final_v1\MO_215092_ccrop_mask.png,,True,0.19858580577679277,0.9549766699233021,0.7563908641465094,63.953107821277925,30988,normal,0.026352313834736494,True,0.9529273699308906,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
114,0.7775811869365041,4.046359711829145,pbcseg_final_v1\MO_905158_ccrop_mask.png,pbcseg_final_v1\LY_954324_ccrop_mask.png,,True,0.09351735050960304,0.7591458644571283,0.6656285139475252,65.86349520030045,28427,normal,0.026938622922018266,True,0.9358853479162738,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
115,0.785683570140971,4.581599006805446,pbcseg_final_v1\MO_589643_ccrop_mask.png,pbcseg_final_v1\LY_185977_ccrop_mask.png,,True,0.1283901167042476,0.6487844007589474,0.5203942840546998,84.8999411071645,34912,terpisah_di_nol,0.0,True,0.9918105894753912,0.7973352618451782,normal,0.7973352618451782,normal
92,0.9453564002377882,1.1935576045123604,pbcseg_final_v1\MO_214064_ccrop_mask.png,pbcseg_final_v1\MO_92432_ccrop_mask.png,,True,0.36511732559840815,0.5607158928832696,0.1955985672848615,76.68767828015137,43041,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
93,0.9538984972250356,0.7973978072672555,pbcseg_final_v1\LY_832225_ccrop_mask.png,pbcseg_final_v1\LY_26778_ccrop_mask.png,,True,0.7709346024389431,0.9669177624447823,0.1959831600058392,47.042533945356304,15823,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
94,0.8724986866283128,5.1445885501772395,pbcseg_final_v1\MO_260942_ccrop_mask.png,pbcseg_final_v1\LY_869750_ccrop_mask.png,,True,0.23723782857106074,0.7164738674460386,0.4792360388749778,67.35725647619564,24994,terpisah_di_nol,0.0,True,1.0,0.4748670330165772,normal,0.4748670330165772,normal
95,0.9055636888947514,4.274570850190311,pbcseg_final_v1\MO_149761_ccrop_mask.png,pbcseg_final_v1\LY_570413_ccrop_mask.png,,True,0.39136034439547446,0.7366138744281158,0.34525353003264136,70.71067811865476,32130,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
96,0.763628183464947,2.504727635321409,pbcseg_final_v1\MO_943806_ccrop_mask.png,pbcseg_final_v1\MO_52244_ccrop_mask.png,,True,0.18056339235394164,0.8235947028364202,0.6430313104824786,79.00632886041473,36497,terpisah_di_nol,0.0,True,0.8770767849124382,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
97,0.8279690040415766,4.330469990816352,pbcseg_final_v1\MO_896208_ccrop_mask.png,pbcseg_final_v1\LY_139845_ccrop_mask.png,,True,0.06410349450281891,0.6615278894237872,0.5974243949209683,68.70953354520753,30391,terpisah_di_nol,0.0,False,0.6737629830333527,0.46875,normal,0.0,terpisah_di_nol
98,0.7586559552837078,0.8595225941656858,pbcseg_final_v1\MO_939651_ccrop_mask.png,pbcseg_final_v1\MO_755262_ccrop_mask.png,,True,0.13872707623281955,0.798211482211816,0.6594844059789966,81.61494961096282,40645,terpisah_di_nol,0.0,True,0.9965204651588683,0.8284242800202007,normal,0.8355173080041622,normal
99,0.7462704900793964,4.415381519879664,pbcseg_final_v1\MO_701572_ccrop_mask.png,pbcseg_final_v1\MO_512783_ccrop_mask.png,,True,0.06614004760677383,0.9958640886279955,0.9297240410212216,65.11528238439882,36603,terpisah_di_nol,0.0,False,0.5458715596330275,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
100,0.8101327870206753,0.5049605279042407,pbcseg_final_v1\LY_930985_ccrop_mask.png,pbcseg_final_v1\MO_607749_ccrop_mask.png,,True,0.09071466447536786,0.611438652867628,0.5207239883922601,71.7007670809734,26247,terpisah_di_nol,0.0,True,0.914357232254604,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
101,0.7648403458130137,2.189207926159835,pbcseg_final_v1\LY_823713_ccrop_mask.png,pbcseg_final_v1\LY_456457_ccrop_mask.png,,True,0.10223234347077972,0.8294960280058329,0.7272636845350532,61.40032573203501,21145,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
102,0.7582442980819174,5.954479970477698,pbcseg_final_v1\MO_267447_ccrop_mask.png,pbcseg_final_v1\MO_821957_ccrop_mask.png,,True,0.21180835792462108,0.9713430175525721,0.7595346596279511,71.40028011149536,36407,terpisah_di_nol,0.0,True,0.982844243792325,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
103,0.8141852968055943,0.7638319964882616,pbcseg_final_v1\MO_903914_ccrop_mask.png,pbcseg_final_v1\LY_918465_ccrop_mask.png,,True,0.18955936029974468,0.7196308823908605,0.5300715220911157,68.3593446428504,24335,terpisah_di_nol,0.0,True,1.0,0.5988494716163423,normal,0.5988494716163423,normal
80,0.7720448306394351,1.865767002744793,pbcseg_final_v1\MO_100695_ccrop_mask.png,pbcseg_final_v1\MO_543694_ccrop_mask.png,,True,0.1168281734115991,0.5843663061504423,0.46753813273884315,68.87670143089025,29788,terpisah_di_nol,0.0,True,0.4556417369642756,0.5149345972551106,normal,0.0,terpisah_di_nol
81,0.9153448165162985,4.038093996806727,pbcseg_final_v1\MO_377470_ccrop_mask.png,pbcseg_final_v1\MO_96000_ccrop_mask.png,,True,0.6442159944470669,0.973165979225223,0.3289499847781561,65.76473218982953,32502,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
82,0.8304426635323849,3.820958148223301,pbcseg_final_v1\LY_431600_ccrop_mask.png,pbcseg_final_v1\MO_455421_ccrop_mask.png,,True,0.12136775229134882,0.6252868194335917,0.5039190671422429,78.10249675906654,36398,terpisah_di_nol,0.0,True,0.9245006413780466,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
83,0.9039524021036744,3.4382319523238976,pbcseg_final_v1\LY_800603_ccrop_mask.png,pbcseg_final_v1\MO_888484_ccrop_mask.png,,True,0.21095090463773533,0.6463156754450788,0.4353647708073435,72.12489168102785,28980,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
84,0.9436626082647352,4.419335053246531,pbcseg_final_v1\LY_187288_ccrop_mask.png,pbcseg_final_v1\LY_82338_ccrop_mask.png,,True,0.6348941785693655,0.9307672332929108,0.29587305472354536,52.46903848937962,19553,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
85,0.7040537693334336,2.3077745617569856,pbcseg_final_v1\MO_326206_ccrop_mask.png,pbcseg_final_v1\LY_18213_ccrop_mask.png,,True,0.10272524034313384,0.8297138901628924,0.7269886498197586,64.19501538281614,23425,terpisah_di_nol,0.0,True,0.9991476667376944,0.9288906490205604,normal,0.9288906490205604,normal
86,0.9715642416215193,0.9253097094308531,pbcseg_final_v1\MO_308226_ccrop_mask.png,pbcseg_final_v1\MO_693501_ccrop_mask.png,,True,0.5759863383484677,0.9761583500664464,0.4001720117179786,61.465437442517235,34850,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
87,0.7293581117798178,0.1905323865325467,pbcseg_final_v1\LY_870847_ccrop_mask.png,pbcseg_final_v1\MO_88257_ccrop_mask.png,,True,0.3506296125392997,0.7179581586177382,0.3673285460784384,57.42821606144492,31678,terpisah_di_nol,0.0,True,0.9873706367303982,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
104,0.8410697442007598,1.4679895409272326,pbcseg_final_v1\MO_372222_ccrop_mask.png,pbcseg_final_v1\LY_442263_ccrop_mask.png,,True,0.10612038569509769,0.612598946684009,0.5064785609889114,84.8999411071645,38406,terpisah_di_nol,0.0,True,1.0,0.822259758902934,normal,0.822259758902934,normal
105,0.7545646599795469,1.8328158300596238,pbcseg_final_v1\MO_896245_ccrop_mask.png,pbcseg_final_v1\LY_618428_ccrop_mask.png,,True,0.10221258084028184,0.6521739130434783,0.5499613322031964,69.0,22398,terpisah_di_nol,0.0,True,0.9674325463743676,0.330346887539493,normal,0.374887370473507,normal
106,0.8260986158949974,6.279923545819441,pbcseg_final_v1\MO_629706_ccrop_mask.png,pbcseg_final_v1\LY_832225_ccrop_mask.png,,True,0.10185260316825089,0.5304368100404239,0.42858420687217297,86.33075929238663,31641,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
107,0.8648532791190826,5.619864148421659,pbcseg_final_v1\MO_787343_ccrop_mask.png,pbcseg_final_v1\MO_311939_ccrop_mask.png,,True,0.4101690890331762,0.864231186774026,0.45406209774084977,74.0,35145,terpisah_di_nol,0.0,True,0.9343283582089552,0.4750547664146523,normal,0.5244627009562992,normal
116,0.8254850583511757,0.0017544272583898451,pbcseg_final_v1\LY_700280_ccrop_mask.png,pbcseg_final_v1\LY_452236_ccrop_mask.png,,True,0.3650187136858848,0.999790334414301,0.6347716207284162,48.83646178829912,15956,terpisah_di_nol,0.0,True,0.987677245104659,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
117,0.7774554399534614,3.192237830780536,pbcseg_final_v1\MO_444848_ccrop_mask.png,pbcseg_final_v1\MO_23768_ccrop_mask.png,,True,0.2167835225882494,0.7915105109149776,0.5747269883267282,75.0,29774,normal,0.1442774642061903,True,0.8879077498441721,0.5583589400039664,normal,0.5583589400039664,normal
118,0.762890469989307,5.805121367805901,pbcseg_final_v1\MO_94561_ccrop_mask.png,pbcseg_final_v1\LY_59662_ccrop_mask.png,,True,0.09038821567237361,0.5933452774593573,0.5029570617869836,75.7099729229908,25800,terpisah_di_nol,0.0,True,0.9995919616443946,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
119,0.9127928896977581,2.1389073014860265,pbcseg_final_v1\MO_919757_ccrop_mask.png,pbcseg_final_v1\MO_546259_ccrop_mask.png,,True,0.3759590302886551,0.8393528795600957,0.46339384927144067,70.2922470831599,37744,terpisah_di_nol,0.0,True,1.0,0.9201865544655373,normal,0.9201865544655373,normal
128,0.7997383339948494,4.026253680568574,pbcseg_final_v1\LY_762572_ccrop_mask.png,pbcseg_final_v1\MO_94823_ccrop_mask.png,,True,0.17040116914917516,0.7168882184403869,0.5464870492912117,69.87131027825369,22831,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
129,0.95461135863867,2.2643497346253216,pbcseg_final_v1\MO_794447_ccrop_mask.png,pbcseg_final_v1\LY_628843_ccrop_mask.png,,True,0.6259397779635703,0.669108038512782,0.043168260549211745,65.52098900352466,30438,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
130,0.8570672518963254,3.8980162225680495,pbcseg_final_v1\MO_465710_ccrop_mask.png,pbcseg_final_v1\LY_225365_ccrop_mask.png,,True,0.19529285196540028,0.6153635206081286,0.4200706686427283,72.40165743959182,25150,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
131,0.9350000188342693,2.4474096930116707,pbcseg_final_v1\LY_566461_ccrop_mask.png,pbcseg_final_v1\LY_628843_ccrop_mask.png,,True,0.48966250527885263,0.8724609554655619,0.38279845018670927,50.24937810560445,16774,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
148,0.8728422236506058,4.097188122758344,pbcseg_final_v1\MO_834548_ccrop_mask.png,pbcseg_final_v1\LY_929629_ccrop_mask.png,,True,0.2491638133094247,0.6168317206331841,0.3676679073237594,77.88452991448301,38547,terpisah_di_nol,0.0,True,1.0,0.45179758301766654,normal,0.45179758301766654,normal
149,0.9595979416406755,0.7332803965208912,pbcseg_final_v1\LY_613198_ccrop_mask.png,pbcseg_final_v1\MO_693426_ccrop_mask.png,,True,0.4395089852967291,0.6295925845570485,0.19008359926031945,68.59300255857006,23407,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
150,0.8424200098103474,0.8230202590187696,pbcseg_final_v1\LY_589279_ccrop_mask.png,pbcseg_final_v1\MO_89346_ccrop_mask.png,,True,0.1252310834316365,0.5771618696841398,0.4519307862525033,78.29431652425353,27744,terpisah_di_nol,0.0,True,0.9201812478215406,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
151,0.7450274685362506,5.07856282823108,pbcseg_final_v1\LY_446643_ccrop_mask.png,pbcseg_final_v1\LY_495207_ccrop_mask.png,,True,0.21896295602716462,0.9199738753521602,0.7010109193249956,48.27007354458868,14576,normal,0.05237828008789241,True,0.9335566722501396,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
136,0.8537452946090069,2.032488317089261,pbcseg_final_v1\LY_87818_ccrop_mask.png,pbcseg_final_v1\LY_599428_ccrop_mask.png,,True,0.43449088822915233,0.9636773353678973,0.5291864471387451,45.70557952810576,14008,normal,0.024723408821707437,True,0.9686153846153847,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
137,0.8617136480828063,3.117607878243482,pbcseg_final_v1\MO_115081_ccrop_mask.png,pbcseg_final_v1\LY_707113_ccrop_mask.png,,True,0.2724964109388161,0.7364082007568312,0.4639117898180151,68.5054742338158,29290,terpisah_di_nol,0.0,True,1.0,0.9602728225901793,normal,0.9602728225901793,normal
138,0.8670522733320145,3.453196307975873,pbcseg_final_v1\LY_91407_ccrop_mask.png,pbcseg_final_v1\LY_520157_ccrop_mask.png,,True,0.5055282682128367,0.9980659700388507,0.49253770182601403,48.25971404805462,15980,normal,0.024028466566610635,True,0.9820444164435345,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
139,0.7620948787433978,3.934843586821349,pbcseg_final_v1\LY_327976_ccrop_mask.png,pbcseg_final_v1\MO_256427_ccrop_mask.png,,True,0.087053770790973,0.6076042127713006,0.5205504419803275,80.15609770940699,28001,terpisah_di_nol,0.0,True,0.8533661235782355,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
132,0.8167246316636765,2.0560257441759666,pbcseg_final_v1\MO_187322_ccrop_mask.png,pbcseg_final_v1\MO_838314_ccrop_mask.png,,True,0.2790116365408101,0.755086685092814,0.4760750485520038,87.36704184073076,45631,terpisah_di_nol,0.0,True,1.0,0.49710701525464784,normal,0.49710701525464784,normal
133,0.7677788315520945,6.130448100507461,pbcseg_final_v1\MO_38915_ccrop_mask.png,pbcseg_final_v1\LY_619039_ccrop_mask.png,,True,0.08936816292524066,0.6726756071085048,0.5833074441832642,77.31752712031083,27950,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
134,0.755572697615786,2.2009354260932734,pbcseg_final_v1\MO_214714_ccrop_mask.png,pbcseg_final_v1\MO_37507_ccrop_mask.png,,True,0.09227074223949393,0.7201271560571204,0.6278564138176266,86.33075929238663,43461,terpisah_di_nol,0.0,True,0.9100809829656521,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
135,0.7167920968437528,5.943555545940517,pbcseg_final_v1\LY_818656_ccrop_mask.png,pbcseg_final_v1\LY_825441_ccrop_mask.png,,True,0.25660867385024555,0.9512569811411642,0.6946483072909186,43.139309220245984,11827,normal,0.035388531373687644,True,0.9235427706283119,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
144,0.8338197912118352,3.3339423108168944,pbcseg_final_v1\LY_118150_ccrop_mask.png,pbcseg_final_v1\LY_939287_ccrop_mask.png,,True,0.45134958307162243,0.9563683679685906,0.5050187848969682,43.965895873961216,16441,normal,0.07417022646512231,True,0.9974342527261065,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
145,0.8761000680028503,0.5309856708514021,pbcseg_final_v1\MO_353686_ccrop_mask.png,pbcseg_final_v1\LY_725386_ccrop_mask.png,,True,0.11399491316768583,0.5754759293673544,0.4614810161996685,72.42237223399962,29759,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
146,0.7994891454855866,1.6430460030883016,pbcseg_final_v1\MO_756252_ccrop_mask.png,pbcseg_final_v1\LY_247228_ccrop_mask.png,,True,0.03539528036219753,0.6114023973564636,0.5760071169942661,70.34912934784623,26733,terpisah_di_nol,0.0,False,0.7185748008262024,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
147,0.8872151651524423,3.336703824615285,pbcseg_final_v1\LY_742554_ccrop_mask.png,pbcseg_final_v1\LY_14026515_ccrop_mask.png,,True,0.34745666382116297,0.7334098748834262,0.3859532110622633,51.884487084291386,15750,terpisah_di_nol,0.0,True,0.9851917930419268,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
140,0.8917952396078703,2.5804297722017226,pbcseg_final_v1\LY_533974_ccrop_mask.png,pbcseg_final_v1\MO_489227_ccrop_mask.png,,True,0.3390412423631924,0.8359652863451789,0.4969240439819864,55.65968020030299,24738,terpisah_di_nol,0.0,True,0.981286202287242,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
141,0.8118076050282269,0.3951898289933173,pbcseg_final_v1\MO_634096_ccrop_mask.png,pbcseg_final_v1\LY_99706_ccrop_mask.png,,True,0.15123644664130273,0.6873508515005771,0.5361144048592743,67.89698078707183,22524,terpisah_di_nol,0.0,True,0.9937249810667532,0.43607789949300285,normal,0.43607789949300285,normal
142,0.7277445528276122,3.6928209475755174,pbcseg_final_v1\LY_170874_ccrop_mask.png,pbcseg_final_v1\LY_827379_ccrop_mask.png,,True,0.12968951657165304,0.8837527363079558,0.7540632197363029,49.33558553417604,14805,terpisah_di_nol,0.0,True,0.957324643078833,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
143,0.7261051906802439,5.198428970302925,pbcseg_final_v1\MO_894356_ccrop_mask.png,pbcseg_final_v1\MO_470658_ccrop_mask.png,,True,0.14317872084045868,0.9488941868600657,0.805715466019607,67.06713054842886,31983,terpisah_di_nol,0.0,True,1.0,0.02982749931359468,normal,0.02982749931359468,normal
152,0.7470709992494549,5.952798958686861,pbcseg_final_v1\LY_803891_ccrop_mask.png,pbcseg_final_v1\MO_441309_ccrop_mask.png,,True,0.030366159003772517,0.605124910215325,0.5747587512115525,68.47627326307996,23451,normal,0.02630668208823282,False,0.38057392038261356,1.0,tak_pernah_pecah,0.02630668208823282,normal
153,0.7781531304259004,1.5971366323654888,pbcseg_final_v1\LY_650850_ccrop_mask.png,pbcseg_final_v1\LY_866646_ccrop_mask.png,,True,0.21527953406666145,0.8035407237785428,0.5882611897118813,61.220911460055866,20087,terpisah_di_nol,0.0,True,0.9641057934508817,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
154,0.7446806468023719,0.41254470973986684,pbcseg_final_v1\LY_19758_ccrop_mask.png,pbcseg_final_v1\LY_979514_ccrop_mask.png,,True,0.23326397119569392,0.8727680894321438,0.6395041182364498,53.85164807134504,17001,terpisah_di_nol,0.0,True,0.9622425629290617,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
155,0.8511412263951361,1.9906201944396977,pbcseg_final_v1\LY_600393_ccrop_mask.png,pbcseg_final_v1\LY_365740_ccrop_mask.png,,True,0.3644862323637612,0.8162401838163869,0.4517539514526256,56.43580423808985,18819,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
164,0.8262458387850184,0.2386778942236566,pbcseg_final_v1\LY_828552_ccrop_mask.png,pbcseg_final_v1\MO_60168_ccrop_mask.png,,True,0.26815340711483193,0.7651453419429226,0.4969919348280907,71.30918594402827,28042,terpisah_di_nol,0.0,True,0.9800269905533063,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
165,0.8852968979287762,4.825637427742774,pbcseg_final_v1\MO_869600_ccrop_mask.png,pbcseg_final_v1\MO_525648_ccrop_mask.png,,True,0.23798560412517003,0.9630453686103457,0.7250597644851756,66.0,32343,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
166,0.8224564524148142,3.664625699688397,pbcseg_final_v1\LY_903380_ccrop_mask.png,pbcseg_final_v1\LY_227964_ccrop_mask.png,,True,0.31058476982532834,0.8710545674523232,0.5604697976269949,51.86520991955976,15874,terpisah_di_nol,0.0,True,0.9753454773869347,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
167,0.8226882268939437,4.4261841154388595,pbcseg_final_v1\MO_204551_ccrop_mask.png,pbcseg_final_v1\LY_29912_ccrop_mask.png,,True,0.14419389884860553,0.5842909070885424,0.4400970082399368,73.59347797189639,25747,terpisah_di_nol,0.0,True,1.0,0.8467131018964316,normal,0.8467131018964316,normal
168,0.8205295958799427,5.649896097686811,pbcseg_final_v1\LY_322720_ccrop_mask.png,pbcseg_final_v1\MO_141238_ccrop_mask.png,,True,0.15683451591313055,0.6621050109506064,0.5052704950374759,71.386273190299,25249,terpisah_di_nol,0.0,True,0.9740404523013219,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
169,0.9544296386971387,2.2584348599922315,pbcseg_final_v1\LY_942960_ccrop_mask.png,pbcseg_final_v1\MO_154383_ccrop_mask.png,,True,0.23689775335763744,0.716891050256156,0.4799932968985185,59.0,23611,normal,0.022703830459324992,True,0.9364791288566243,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
170,0.7455459397340883,5.132071965227959,pbcseg_final_v1\MO_547845_ccrop_mask.png,pbcseg_final_v1\MO_914340_ccrop_mask.png,,True,0.3095682704089857,0.826515942774285,0.5169476723652993,63.15853069855251,27777,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
171,0.7342450990161425,3.897274406812245,pbcseg_final_v1\LY_687027_ccrop_mask.png,pbcseg_final_v1\MO_119086_ccrop_mask.png,,True,0.12664071762806844,0.7340459995203058,0.6074052818922373,65.19202405202648,20624,terpisah_di_nol,0.0,True,0.9131218998947843,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
156,0.9406492243693031,3.416148242336273,pbcseg_final_v1\MO_574035_ccrop_mask.png,pbcseg_final_v1\MO_689165_ccrop_mask.png,,True,0.6137473799747853,0.7645451961415688,0.15079781616678345,73.24616030891995,36281,terpisah_di_nol,0.0,True,1.0,0.6425294053171791,normal,0.6425294053171791,normal
157,0.8039696424691555,4.9724075153128355,pbcseg_final_v1\LY_929629_ccrop_mask.png,pbcseg_final_v1\LY_918465_ccrop_mask.png,,True,0.34703900762134604,0.9461921849878966,0.5991531773665506,50.20956084253277,17988,terpisah_di_nol,0.0,True,0.9998644986449865,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
158,0.8081549314448502,3.9351431255964098,pbcseg_final_v1\MO_38915_ccrop_mask.png,pbcseg_final_v1\LY_647109_ccrop_mask.png,,True,0.087218821182616,0.5283887119086508,0.44116989072603485,77.20103626247513,25666,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
159,0.8806547613500001,2.991096622325581,pbcseg_final_v1\MO_805320_ccrop_mask.png,pbcseg_final_v1\LY_481506_ccrop_mask.png,,True,0.16415088812976178,0.546279971944322,0.38212908381456023,79.20227269466452,29395,terpisah_di_nol,0.0,True,1.0,0.570611312212239,normal,0.570611312212239,normal
120,0.7228311987205142,0.7309026805839469,pbcseg_final_v1\MO_509901_ccrop_mask.png,pbcseg_final_v1\MO_119086_ccrop_mask.png,,True,0.09939768211772017,0.8975127159599573,0.7981150338422371,72.42237223399962,34728,terpisah_di_nol,0.0,True,0.9673031650536228,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
121,0.7045652351856514,3.7717121183648756,pbcseg_final_v1\LY_897158_ccrop_mask.png,pbcseg_final_v1\MO_634461_ccrop_mask.png,,True,0.058758401046014784,0.8258402963781504,0.7670818953321356,57.271284253105414,28973,terpisah_di_nol,0.0,False,0.3517397881996974,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
122,0.7282112082999915,3.57156371477222,pbcseg_final_v1\MO_526259_ccrop_mask.png,pbcseg_final_v1\MO_78471_ccrop_mask.png,,True,0.117651684395719,0.7966397713164598,0.6789880869207408,83.0,40601,normal,0.031151287567733187,True,0.8776018324868041,0.7417398033967575,normal,1.0,tak_pernah_pecah
123,0.8159865473751956,4.48805160946258,pbcseg_final_v1\LY_400974_ccrop_mask.png,pbcseg_final_v1\LY_819994_ccrop_mask.png,,True,0.29840736155056247,0.8449923839596948,0.5465850224091323,55.97320787662612,17874,normal,0.024845199749997663,True,0.9521082769390942,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
124,0.9074822607056691,0.8581716247392218,pbcseg_final_v1\MO_729381_ccrop_mask.png,pbcseg_final_v1\MO_159321_ccrop_mask.png,,True,0.4478154973556151,0.9341201066642691,0.48630460930865405,77.07788269017254,39193,terpisah_di_nol,0.0,True,0.9811862835959222,0.5131717019960642,normal,0.5131717019960642,normal
125,0.8051569505027313,2.3348747969258867,pbcseg_final_v1\LY_294345_ccrop_mask.png,pbcseg_final_v1\MO_858170_ccrop_mask.png,,True,0.0,0.0,0.0,92.17917335276988,35083,terpisah_di_nol,0.0,False,0.2325409076875579,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
126,0.7915477440687545,2.644572240398612,pbcseg_final_v1\LY_480700_ccrop_mask.png,pbcseg_final_v1\LY_538542_ccrop_mask.png,,True,0.2728757075542287,0.8811044445699932,0.6082287370157644,47.4236228055175,13142,terpisah_di_nol,0.0,True,0.956813104988831,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
127,0.7742091035733443,2.025315147865051,pbcseg_final_v1\LY_933937_ccrop_mask.png,pbcseg_final_v1\MO_140886_ccrop_mask.png,,True,0.11846886808865001,0.5566229063100618,0.4381540382214118,78.0,31309,terpisah_di_nol,0.0,True,0.8849557522123894,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
160,0.9444307567632348,3.817748708291975,pbcseg_final_v1\MO_214087_ccrop_mask.png,pbcseg_final_v1\MO_544030_ccrop_mask.png,,True,0.526680252170304,0.893163428883749,0.36648317671344494,75.27283706623525,34053,terpisah_di_nol,0.0,True,1.0,0.6829292190587324,normal,0.6829292190587324,normal
161,0.850683133087308,5.538791773444343,pbcseg_final_v1\MO_846205_ccrop_mask.png,pbcseg_final_v1\LY_490610_ccrop_mask.png,,True,0.3421223807238685,0.8365696110124917,0.4944472302886232,57.48912940721924,20163,normal,0.03599078753743473,True,0.9840764331210191,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
162,0.8892939262561126,4.930855383747745,pbcseg_final_v1\MO_466514_ccrop_mask.png,pbcseg_final_v1\LY_725386_ccrop_mask.png,,True,0.1420245224946755,0.510806300786391,0.36878177829171555,80.62257748298549,27604,terpisah_di_nol,0.0,True,1.0,0.5553931386518369,normal,0.5553931386518369,normal
163,0.8330164453402026,5.639357363605204,pbcseg_final_v1\MO_905158_ccrop_mask.png,pbcseg_final_v1\MO_552828_ccrop_mask.png,,True,0.1295474529350261,0.772987951680997,0.6434404987459709,65.86349520030045,34434,terpisah_di_nol,0.0,True,0.9995285687346784,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
173,0.8919124470179389,3.236583934194951,pbcseg_final_v1\MO_30883_ccrop_mask.png,pbcseg_final_v1\MO_871663_ccrop_mask.png,,True,0.6053654577346549,0.8639523698458915,0.25858691211123663,65.7419196555744,36294,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
