tau,rho,n_A,n_B,auc,J_max,ambang,ambang_atas,lebar_persis,sepertiga_di_interval_persis,plateau_lo,plateau_hi,lebar_plateau_eps,sepertiga_di_plateau_eps,J_sepertiga,defisit_J_sepertiga,akurasi_sepertiga,akurasi_ambang,sens_band,spes_band,n_takpecah_A,n_takpecah_B,n_terpisah0,geser_mean,geser_sd,geser_rentang,frak_br_identik,frak_br_identik_normal
1.5,0.4,1555,976,0.9054794159506615,0.7839972853302409,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01349428074429404,0.9051758198340577,0.9059660213354406,0.9723472668810289,0.798155737704918,138,37,587,0.0032102423455636713,0.005038923839563465,0.02105845764588067,0.9609632938434648,0.9835221421215242
1.5,0.5,1555,976,0.9027927494597016,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,139,39,572,0.0012819421020552751,0.004959372210681898,0.020437114543250326,0.953680326276947,0.9800295857988166
1.5,0.6,1555,976,0.8915552026777713,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,152,52,556,-0.00459315514370121,0.005492436478602948,0.020982025196352394,0.9390172849096912,0.9750600961538461
1.5,0.7,1555,976,0.8535485082494333,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,206,96,528,-0.023276389326316357,0.014114902200070627,0.04043869590427496,0.9033792969508643,0.9638044500156691
2.0,0.0,1555,976,0.902874782562859,0.7820680248800801,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7685737441357863,0.013494280744293818,0.9039905175819835,0.9047807190833662,0.9704180064308682,0.798155737704918,171,44,596,0.006483275584077153,0.009459063512231984,0.031031574508460356,0.947951058457953,0.9867269984917044
2.0,0.1,1555,976,0.902874782562859,0.7820680248800801,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7685737441357863,0.013494280744293818,0.9039905175819835,0.9047807190833662,0.9704180064308682,0.798155737704918,171,44,596,0.006483275584077153,0.009459063512231984,0.031031574508460356,0.947951058457953,0.9867269984917044
2.0,0.2,1555,976,0.9032579331611407,0.7820680248800801,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7685737441357863,0.013494280744293818,0.9039905175819835,0.9047807190833662,0.9704180064308682,0.798155737704918,171,44,596,0.006424775821546195,0.009549431530901096,0.032437668019608866,0.9464944649446494,0.9852075471698113
2.0,0.3,1555,976,0.9039451663064677,0.7833541985135206,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7698599177692267,0.01349428074429393,0.9047807190833662,0.9055709205847491,0.9717041800643087,0.798155737704918,171,44,592,0.006821109394953262,0.009391678546687635,0.03384376153075749,0.944261021557584,0.9832300951805408
2.0,0.4,1555,976,0.9041349296294345,0.7839972853302409,0.37147841246231744,0.3714956989682348,1.72865059173688e-05,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01349428074429404,0.9051758198340577,0.9059660213354406,0.9723472668810289,0.798155737704918,171,44,587,0.007059863123535026,0.009369809122287935,0.03486835169469201,0.9406680908914352,0.9812121212121212
2.0,0.5,1555,976,0.9014835143113172,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,172,46,572,0.005131562880026624,0.009388426141116677,0.03448684834747783,0.9340648669644591,0.9782211392019494
2.0,0.6,1555,976,0.8907994438880396,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,183,58,556,-0.0009853508224269265,0.00990732241081185,0.03477017553107382,0.9211497378131676,0.9738996138996139
2.0,0.7,1555,976,0.8531136339676347,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,227,102,528,-0.022287267209485834,0.015405811874766103,0.04612764219071205,0.8888133618178287,0.9647909967845659
2.5,0.0,1555,976,0.9020014100469138,0.7817300089610458,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7692168309525065,0.01251317800853935,0.9043856183326748,0.9071513235875148,0.9710610932475884,0.798155737704918,198,50,596,0.009474064354771597,0.013888146961525375,0.046084154762532324,0.9319285298116139,0.9845607534352323
2.5,0.1,1555,976,0.9020014100469138,0.7817300089610458,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7692168309525065,0.01251317800853935,0.9043856183326748,0.9071513235875148,0.9710610932475884,0.798155737704918,198,50,596,0.009474064354771597,0.013888146961525375,0.046084154762532324,0.9319285298116139,0.9845607534352323
2.5,0.2,1555,976,0.9023947736018133,0.7817300089610458,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7692168309525065,0.01251317800853935,0.9043856183326748,0.9071513235875148,0.9710610932475884,0.798155737704918,198,50,596,0.009621512363885743,0.013745197513883168,0.04544106794581201,0.9309574674694115,0.9834723509422305
2.5,0.3,1555,976,0.9028599573032523,0.782373095777766,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7698599177692267,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9717041800643087,0.798155737704918,198,50,592,0.009859279397355768,0.013633666020367712,0.045822571293026214,0.9293066614876675,0.9823747680890538
2.5,0.4,1555,976,0.9030780533445786,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,199,50,587,0.010317781384917313,0.013839784845420368,0.04749024827368097,0.9259079432899592,0.9810735339745579
2.5,0.5,1555,976,0.9013701834378789,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,200,51,572,0.009038216622091007,0.014221294463315784,0.04813333509040122,0.9198873567683046,0.9783354114713217
2.5,0.6,1555,976,0.8905325892151178,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,210,64,556,0.0023118432020945057,0.01408004402331193,0.046748985293342545,0.9081375024276559,0.9747315224257739
2.5,0.7,1555,976,0.853371264034579,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,254,108,528,-0.019306110304831838,0.019024545825710067,0.05810645195298076,0.8775490386482813,0.966814522753409
3.0,0.0,1555,976,0.903809103368299,0.782373095777766,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7698599177692267,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9717041800643087,0.798155737704918,255,55,596,0.0197351803029697,0.025672867027272225,0.07697406567919454,0.9126043892017868,0.9837579617834394
3.0,0.1,1555,976,0.903809103368299,0.782373095777766,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7698599177692267,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9717041800643087,0.798155737704918,255,55,596,0.0197351803029697,0.025672867027272225,0.07697406567919454,0.9126043892017868,0.9837579617834394
3.0,0.2,1555,976,0.903809103368299,0.782373095777766,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7698599177692267,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9717041800643087,0.798155737704918,255,55,596,0.019714585525805187,0.02568924908826592,0.07697406567919454,0.9118275393280248,0.9832669322709163
3.0,0.3,1555,976,0.904304925939592,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,256,55,592,0.020181795594386466,0.02584784087296972,0.07799865584312901,0.9104680520489415,0.9826128569149785
3.0,0.4,1555,976,0.9043022903378842,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,256,55,587,0.020120011262892933,0.025912540681539194,0.07902324600706354,0.9074577587881142,0.98144
3.0,0.5,1555,976,0.9025562042064202,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,256,56,572,0.018455887046852006,0.02608618894195355,0.07902324600706351,0.9018255972033404,0.9789456766313083
3.0,0.6,1555,976,0.89178581782721,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,264,69,556,0.01099917382495208,0.0254943363101214,0.07635272257656431,0.891823655078656,0.9757841703234195
3.0,0.7,1555,976,0.8549611907648516,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,303,114,528,-0.012224827950834235,0.028203790714098436,0.0834701649886668,0.8631773159836862,0.9689241682148286
4.0,0.0,1555,976,0.9034042090559274,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,363,66,596,0.03782131825645544,0.049245398194710605,0.13618154024563803,0.8817246067197514,0.9817389847545652
4.0,0.1,1555,976,0.9034042090559274,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,363,66,596,0.03782131825645544,0.049245398194710605,0.13618154024563803,0.8817246067197514,0.9817389847545652
4.0,0.2,1555,976,0.9034042090559274,0.7830161825944864,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7705030045859469,0.01251317800853946,0.9051758198340577,0.9079415250888977,0.9723472668810289,0.798155737704918,363,66,596,0.03782131825645544,0.049245398194710605,0.13618154024563803,0.8813361817828704,0.9817267393126572
4.0,0.3,1555,976,0.903899702177007,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,364,66,592,0.03834516396223913,0.049339597190721826,0.13618154024563808,0.8802680132064479,0.9815405269340494
4.0,0.4,1555,976,0.9038970665752991,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,364,66,587,0.038283379630745594,0.049396246424858056,0.1372061304095726,0.8780345698193824,0.9808242220353238
4.0,0.5,1555,976,0.9022221416899479,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,364,67,572,0.03657401312609117,0.04961294589973765,0.1372061304095726,0.8731792581083706,0.9787234042553191
4.0,0.6,1555,976,0.8916085736123557,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,368,80,556,0.027714788957173202,0.04813145820899181,0.1319632597121924,0.8641483783258885,0.9764384497182859
4.0,0.7,1555,976,0.8579756602182278,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,396,121,528,0.0032200265202455367,0.04907519967200759,0.13610510779610976,0.838512332491746,0.9706142680120375
5.0,0.0,1555,976,0.9038199752253439,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,510,76,596,0.06505674556430883,0.08425749907371304,0.2198263138474514,0.8470576811031268,0.9816268283981449
5.0,0.1,1555,976,0.9038199752253439,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,510,76,596,0.06505674556430883,0.08425749907371304,0.2198263138474514,0.8470576811031268,0.9816268283981449
5.0,0.2,1555,976,0.9038199752253439,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,510,76,596,0.06505674556430883,0.08425749907371304,0.2198263138474514,0.8467663624004661,0.9816169908977334
5.0,0.3,1555,976,0.9038173396236361,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,510,76,592,0.06497951514994191,0.08431777581779225,0.2198263138474514,0.8460866187609245,0.9816071428571429
5.0,0.4,1555,976,0.9038147040219281,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,510,76,587,0.06491773081844837,0.08437044387667925,0.22085090401138593,0.8441444940765197,0.9812063719348487
5.0,0.5,1555,976,0.9021107875177903,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,510,78,572,0.06300756523643997,0.08425749907371302,0.21982631384745147,0.8402602447077102,0.979536887452881
5.0,0.6,1555,976,0.89348709872964,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,512,89,556,0.054624000954644064,0.08301295518547372,0.21534644984449958,0.8322975335016508,0.9773386511965192
5.0,0.7,1555,976,0.8614793632386273,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,535,131,528,0.02826164982309683,0.08194997344421862,0.21524827368088126,0.8095746746941154,0.9735260983852798
6.0,0.0,1555,976,0.901112882821148,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,682,95,595,0.09763526596664737,0.12423774097298877,0.3109700332085815,0.8109341619731987,0.9810743643662779
6.0,0.1,1555,976,0.901112882821148,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,682,95,595,0.09763526596664737,0.12423774097298877,0.3109700332085815,0.8109341619731987,0.9810743643662779
6.0,0.2,1555,976,0.901112882821148,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,682,95,595,0.09763526596664737,0.12423774097298877,0.3109700332085815,0.8107399495047583,0.9810671256454389
6.0,0.3,1555,976,0.9011102472194402,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,682,95,592,0.09755803555228046,0.12429887190169686,0.3109700332085815,0.8101573120994368,0.9810562571756601
6.0,0.4,1555,976,0.9011076116177322,0.7836592694112066,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7711460914026673,0.012513178008539239,0.9055709205847491,0.9083366258395891,0.9729903536977492,0.798155737704918,682,95,587,0.09749625122078692,0.12435079300644232,0.31199462337251604,0.8085065061176927,0.9806365030674846
6.0,0.5,1555,976,0.8995170259870328,0.7816100890833377,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7690969110747984,0.01251317800853935,0.9047807190833662,0.9075464243382062,0.9729903536977492,0.7961065573770492,682,97,572,0.0955860856387785,0.12423774097298877,0.31097003320858163,0.8048164692173237,0.9788542868127643
6.0,0.6,1555,976,0.8921811580833904,0.7720072742607138,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7594940962521743,0.01251317800853946,0.9012248123271435,0.9039905175819835,0.9736334405144694,0.7858606557377049,683,107,556,0.08745579738341702,0.12307399118408838,0.3068716725528438,0.7979219265876869,0.9774888414515817
6.0,0.7,1555,976,0.8647323546465658,0.7389805492593959,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.011107084497390729,0.889766890557092,0.8921374950612406,0.9768488745980708,0.7510245901639344,700,145,528,0.06132324357012517,0.12185458546052144,0.3070133361446417,0.7785006797436396,0.9747545582047685
8.0,0.0,1555,976,0.898228546202098,0.7787979020610405,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.768072320910864,0.010725581150176522,0.9043856183326748,0.9067562228368234,0.9729903536977492,0.7950819672131147,1017,129,593,0.17088720975601746,0.20445322386375778,0.4925926414000317,0.7462614099825209,0.983274647887324
8.0,0.1,1555,976,0.898228546202098,0.7787979020610405,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.768072320910864,0.010725581150176522,0.9043856183326748,0.9067562228368234,0.9729903536977492,0.7950819672131147,1017,129,593,0.17088720975601746,0.20445322386375778,0.4925926414000317,0.7462614099825209,0.983274647887324
8.0,0.2,1555,976,0.898228546202098,0.7787979020610405,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.768072320910864,0.010725581150176522,0.9043856183326748,0.9067562228368234,0.9729903536977492,0.7950819672131147,1017,129,593,0.17088720975601746,0.20445322386375778,0.4925926414000317,0.7462614099825209,0.983274647887324
8.0,0.3,1555,976,0.898228546202098,0.7787979020610405,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.768072320910864,0.010725581150176522,0.9043856183326748,0.9067562228368234,0.9729903536977492,0.7950819672131147,1017,129,591,0.17088720975601746,0.20445322386375778,0.4925926414000317,0.7459700912798601,0.9832709663218138
8.0,0.4,1555,976,0.898228546202098,0.7787979020610405,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.768072320910864,0.010725581150176522,0.9043856183326748,0.9067562228368234,0.9729903536977492,0.7950819672131147,1017,129,587,0.17088720975601746,0.20445322386375778,0.4925926414000317,0.7449019227034376,0.9830284328851664
8.0,0.5,1555,976,0.8975409836065574,0.7777733118971061,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7670477307469296,0.010725581150176522,0.9039905175819835,0.906361122086132,0.9729903536977492,0.7940573770491803,1017,130,572,0.16986261959208296,0.20445322386375778,0.4925926414000317,0.7420858419110506,0.9818904593639576
8.0,0.6,1555,976,0.8919706393969743,0.7691950872384166,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7584695060882399,0.010725581150176633,0.900829711576452,0.9032003160806006,0.9736334405144694,0.7848360655737705,1018,139,556,0.16243255376031493,0.20348373693467978,0.4895188709082284,0.7363565740920567,0.9806236080178173
8.0,0.7,1555,976,0.8704437035475199,0.7375744557482473,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.37242264987106555,0.013656892088858064,False,0.7278734647620052,0.009700990986242108,0.889766890557092,0.8917423943105491,0.9768488745980708,0.7510245901639344,1027,174,528,0.13552318283208775,0.20096740115130898,0.49002029413315046,0.7208195766168188,0.9798118834595091
10.0,0.0,1555,976,0.8895600521849139,0.7684320805439883,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7607802698856149,0.0076518106583733925,0.9020150138285262,0.9032003160806006,0.97491961414791,0.7858606557377049,1279,171,590,0.2282286286474278,0.2609130094405302,0.6245124136840442,0.6831423577393668,0.9837796086508754
10.0,0.1,1555,976,0.8895600521849139,0.7684320805439883,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7607802698856149,0.0076518106583733925,0.9020150138285262,0.9032003160806006,0.97491961414791,0.7858606557377049,1279,171,590,0.2282286286474278,0.2609130094405302,0.6245124136840442,0.6831423577393668,0.9837796086508754
10.0,0.2,1555,976,0.8895600521849139,0.7684320805439883,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7607802698856149,0.0076518106583733925,0.9020150138285262,0.9032003160806006,0.97491961414791,0.7858606557377049,1279,171,590,0.2282286286474278,0.2609130094405302,0.6245124136840442,0.6831423577393668,0.9837796086508754
10.0,0.3,1555,976,0.8895600521849139,0.7684320805439883,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7607802698856149,0.0076518106583733925,0.9020150138285262,0.9032003160806006,0.97491961414791,0.7858606557377049,1279,171,589,0.2282286286474278,0.2609130094405302,0.6245124136840442,0.6830452515051466,0.9837796086508754
10.0,0.4,1555,976,0.8895600521849139,0.7684320805439883,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7607802698856149,0.0076518106583733925,0.9020150138285262,0.9032003160806006,0.97491961414791,0.7858606557377049,1279,171,587,0.2282286286474278,0.2609130094405302,0.6245124136840442,0.6825597203340454,0.9837670703426952
10.0,0.5,1555,976,0.8889588055453059,0.7674074903800538,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7597556797216805,0.0076518106583733925,0.9016199130778348,0.9028052153299091,0.97491961414791,0.7848360655737705,1279,172,572,0.22720403848349321,0.2609130094405301,0.6245124136840441,0.6804233831812002,0.9832301341589267
10.0,0.6,1555,976,0.8847425017131411,0.7598538558852986,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7522020452269254,0.0076518106583732814,0.8988542078229949,0.9000395100750691,0.9755627009646303,0.7766393442622951,1280,180,556,0.22050508724106524,0.260158533538072,0.6245124136840441,0.6756651777044086,0.9825747724317295
10.0,0.7,1555,976,0.8690432106900006,0.732070001581361,0.3587657577822075,0.3593394089315999,0.0005736511493923957,False,0.3587657577822075,0.3587657577822075,0.0,False,0.7233936007590533,0.008676400822307695,0.8881864875543264,0.889766890557092,0.977491961414791,0.7459016393442623,1283,209,528,0.1953934052742231,0.25789918716638166,0.6245124136840441,0.663526898426879,0.9821237993596584
