tau,rho,n_kalibrasi,skor_mentah,rec_t1,rec_t2,rec_t3,skor_makro3,skor_makro4,rec_u_round,lobus_u_round,rec_u_indented,lobus_u_indented,rec_s_bilobed,lobus_s_bilobed,rec_s_multilobed,lobus_s_multilobed,rec_harus_pecah,rec_harus_utuh,skor_br,limf_tak_pecah,limf_lobus
0.25,0.4,5736,0.47419804741980476,0.517931609674729,0.27987169206094625,0.9241706161137441,0.5739913059498064,0.5759064068529806,0.8286252354048964,1.2824858757062148,0.27095808383233533,3.193862275449102,0.27987169206094625,3.7093023255813953,0.9241706161137441,4.469194312796208,0.9805272618334332,0.8286252354048964,0.9045762486191649,0.8154859967051071,1.2784184514003294
0.25,0.5,5736,0.4778591352859135,0.5216847372810676,0.297514033680834,0.8862559241706162,0.5684848983775059,0.5725707301566163,0.8295668549905838,1.2796610169491525,0.27694610778443113,3.127994011976048,0.297514033680834,3.61467522052927,0.8862559241706162,4.2760663507109005,0.9784301977231875,0.8295668549905838,0.9039985263568857,0.8163097199341022,1.2734761120263591
0.25,0.6,5736,0.4858786610878661,0.5321100917431193,0.32558139534883723,0.8281990521327014,0.561963513074886,0.5697514962767133,0.8295668549905838,1.2796610169491525,0.29565868263473055,3.000748502994012,0.32558139534883723,3.4603047313552526,0.8281990521327014,3.9668246445497632,0.9712402636309168,0.8295668549905838,0.9004035593107502,0.8171334431630972,1.271828665568369
0.25,0.7,5736,0.4930264993026499,0.5479566305254379,0.37249398556535684,0.693127962085308,0.5378595260587009,0.5548226497621086,0.8295668549905838,1.2796610169491525,0.3241017964071856,2.7904191616766467,0.37249398556535684,3.2052927024859663,0.693127962085308,3.4526066350710902,0.9523666866387058,0.8295668549905838,0.8909667708146448,0.8179571663920923,1.2693574958813838
0.5,0.0,5736,0.6258716875871687,0.6818181818181818,0.4839615076182839,0.8862559241706162,0.6840118712023605,0.698329037401875,0.9717514124293786,1.036723163841808,0.4513473053892216,1.841317365269461,0.4839615076182839,2.6672012830793905,0.8862559241706162,3.5308056872037916,0.9688436189334931,0.9717514124293786,0.9702975156814359,0.9703459637561779,1.0370675453047775
0.5,0.1,5736,0.6345885634588564,0.682652210175146,0.5032076984763433,0.8862559241706162,0.6907052776073686,0.7035148366133959,0.9717514124293786,1.036723163841808,0.4528443113772455,1.8383233532934131,0.5032076984763433,2.623496391339214,0.8862559241706162,3.4585308056872037,0.9688436189334931,0.9717514124293786,0.9702975156814359,0.971169686985173,1.0362438220757826
0.5,0.2,5736,0.6464435146443515,0.6839032527105922,0.5296712109061749,0.8850710900473934,0.6995485178880535,0.710444162583476,0.972693032015066,1.0357815442561205,0.45434131736526945,1.8330838323353293,0.5296712109061749,2.554931836407378,0.8850710900473934,3.3803317535545023,0.9685440383463152,0.972693032015066,0.9706185351806906,0.971169686985173,1.0362438220757826
0.5,0.3,5736,0.6535913528591353,0.6851542952460383,0.5449077786688051,0.8850710900473934,0.7050443879874123,0.7148146817696425,0.972693032015066,1.0348399246704332,0.4565868263473054,1.8270958083832336,0.5449077786688051,2.52485966319166,0.8850710900473934,3.3566350710900474,0.9679448771719592,0.972693032015066,0.9703189545935126,0.971169686985173,1.0354200988467874
0.5,0.4,5736,0.6626569037656904,0.6876563803169308,0.5677626303127506,0.8720379146919431,0.7091523084405416,0.7183928553327843,0.972693032015066,1.0338983050847457,0.46107784431137727,1.8158682634730539,0.5677626303127506,2.4807538091419405,0.8720379146919431,3.300947867298578,0.9667465548232475,0.972693032015066,0.9697197934191567,0.971169686985173,1.0345963756177925
0.5,0.5,5736,0.668584379358438,0.6918265221017514,0.5934242181234964,0.8246445497630331,0.7032984299960936,0.7148794476861919,0.9736346516007532,1.0310734463276836,0.46781437125748504,1.7956586826347305,0.5934242181234964,2.432638331996792,0.8246445497630331,3.1872037914691944,0.9628520071899341,0.9736346516007532,0.9682433293953436,0.9719934102141681,1.0304777594728172
0.5,0.6,5736,0.6717224546722455,0.7030859049207673,0.6206896551724138,0.7334123222748815,0.6857292941226875,0.7039401452859642,0.9736346516007532,1.0310734463276836,0.4880239520958084,1.7582335329341316,0.6206896551724138,2.3700882117080995,0.7334123222748815,3.0118483412322274,0.9559616536848412,0.9736346516007532,0.9647981526427972,0.9728171334431631,1.029654036243822
0.5,0.7,5736,0.6678870292887029,0.7180984153461217,0.6647955092221332,0.5343601895734598,0.6390847047139049,0.6719401025691465,0.9736346516007532,1.0310734463276836,0.5149700598802395,1.6833832335329342,0.6647955092221332,2.2586206896551726,0.5343601895734598,2.656398104265403,0.9322947872977831,0.9736346516007532,0.9529647194492682,0.9728171334431631,1.028830313014827
0.75,0.0,5736,0.6779986052998606,0.7272727272727273,0.5677626303127506,0.8637440758293838,0.7195931444716206,0.7345791332041173,0.9821092278719398,1.0235404896421845,0.5247005988023952,1.6654191616766467,0.5677626303127506,2.4570970328789095,0.8637440758293838,3.255924170616114,0.9616536848412223,0.9821092278719398,0.971881456356581,0.985172981878089,1.0222405271828665
0.75,0.1,5736,0.6809623430962343,0.7272727272727273,0.57457898957498,0.8637440758293838,0.7218652642256971,0.7362832230196746,0.9821092278719398,1.0235404896421845,0.5247005988023952,1.6646706586826348,0.57457898957498,2.4474739374498795,0.8637440758293838,3.2393364928909953,0.9616536848412223,0.9821092278719398,0.971881456356581,0.985172981878089,1.0222405271828665
0.75,0.2,5736,0.6898535564853556,0.7285237698081735,0.5938251804330393,0.8637440758293838,0.7286976753568655,0.7417044271276174,0.9830508474576272,1.0225988700564972,0.5261976047904192,1.6616766467065869,0.5938251804330393,2.4113873295910184,0.8637440758293838,3.2002369668246446,0.9610545236668664,0.9830508474576272,0.9720526855622468,0.985172981878089,1.0222405271828665
0.75,0.3,5736,0.6963040446304045,0.7289407839866555,0.6082598235765838,0.8637440758293838,0.733648227797541,0.7455002136620065,0.9830508474576272,1.0216572504708097,0.5269461077844312,1.658682634730539,0.6082598235765838,2.3869286287089015,0.8637440758293838,3.183649289099526,0.9607549430796885,0.9830508474576272,0.9719028952686578,0.985172981878089,1.0214168039538716
0.75,0.4,5736,0.706415620641562,0.7310258548790659,0.6339214113873296,0.8507109004739336,0.7385527222467764,0.7495929455183453,0.9830508474576272,1.0207156308851224,0.530688622754491,1.6504491017964071,0.6339214113873296,2.3492381716118684,0.8507109004739336,3.139810426540284,0.9598562013181546,0.9830508474576272,0.9714535243878909,0.985172981878089,1.0205930807248764
0.75,0.5,5736,0.7114714086471409,0.7343619683069225,0.6591820368885325,0.8009478672985783,0.7314972908313444,0.74501262873575,0.9839924670433146,1.0178907721280603,0.5359281437125748,1.6354790419161678,0.6591820368885325,2.3079390537289495,0.8009478672985783,3.0331753554502368,0.9559616536848412,0.9839924670433146,0.9699770603640778,0.985996705107084,1.016474464579901
0.75,0.6,5736,0.7114714086471409,0.744370308590492,0.6824378508420208,0.7037914691943128,0.7101998762089418,0.7310285006621275,0.9839924670433146,1.0178907721280603,0.5538922155688623,1.6077844311377245,0.6824378508420208,2.2574178027265437,0.7037914691943128,2.8661137440758293,0.9481725584182145,0.9839924670433146,0.9660825127307645,0.9868204283360791,1.0156507413509062
